property_name,link,price,configuration,specifications,seller,facilities,advantages
Candeur Lakescape,https://www.99acres.com/candeur-lakescape-kondapur-hyderabad-npxid-r404249,₹ 1.2 - 2.23 Cr,"['2 BHK', 'Apartment', 'Super Built-up Area', '1296 - 1644 sq.ft.', '(120.4 - 152.73 sq.m.)', ""₹ 1.2 - 1.52 Cr'}"", '']","{'towers': '7', 'floors': '47', 'units': '1990', 'total project area': '9.2 acres (37.23k sq.m.)'}",CANDEUR CONSTRUCTIONS PRIVATE LIMITEDBuilder,"['Car wash area', 'Swimming Pool', 'Theater Home', 'Football', 'Conference room', 'Salon', 'Barbecue', 'Restaurant', 'Sauna']","{'university of hyderabad': '2.4 km', 'lingampally railway station': '4.4 km', 'oaltree kidz international school': '5.4 km', 'le meridien hyderabad': '6.4 km', 'mumbai hwy': '6.5 km', 'engineers enclave': '6.8 km', 'miyapur central': '7 km', 'pranaam hospitals': '7.6 km', 'emaar mgf boulder hills': '9.2 km', 'miyapur metro station': '15.1 km', 'ocean park': '36.3 km', 'rajiv gandhi international airport': '4.9 km', 'pjr stadium': '8.7 km'}"
Candeur Lakescape,https://www.99acres.com/candeur-lakescape-kondapur-hyderabad-npxid-r404249,₹ 1.2 - 2.23 Cr,"['3 BHK', 'Apartment', 'Super Built-up Area', '1909 - 2416 sq.ft.', '(177.35 - 224.45 sq.m.)', ""₹ 1.77 - 2.23 Cr'}"", '']","{'towers': '7', 'floors': '47', 'units': '1990', 'total project area': '9.2 acres (37.23k sq.m.)'}",CANDEUR CONSTRUCTIONS PRIVATE LIMITEDBuilder,"['Car wash area', 'Swimming Pool', 'Theater Home', 'Football', 'Conference room', 'Salon', 'Barbecue', 'Restaurant', 'Sauna']","{'university of hyderabad': '2.4 km', 'lingampally railway station': '4.4 km', 'oaltree kidz international school': '5.4 km', 'le meridien hyderabad': '6.4 km', 'mumbai hwy': '6.5 km', 'engineers enclave': '6.8 km', 'miyapur central': '7 km', 'pranaam hospitals': '7.6 km', 'emaar mgf boulder hills': '9.2 km', 'miyapur metro station': '15.1 km', 'ocean park': '36.3 km', 'rajiv gandhi international airport': '4.9 km', 'pjr stadium': '8.7 km'}"
Candeur Lakescape,https://www.99acres.com/candeur-lakescape-kondapur-hyderabad-npxid-r404249,₹ 1.2 - 2.23 Cr,"['4 BHK', 'Apartment', 'Super Built-up Area', '2416 sq.ft.', '(224.45 sq.m.)', ""₹ 2.23 Cr'}]""]","{'towers': '7', 'floors': '47', 'units': '1990', 'total project area': '9.2 acres (37.23k sq.m.)'}",CANDEUR CONSTRUCTIONS PRIVATE LIMITEDBuilder,"['Car wash area', 'Swimming Pool', 'Theater Home', 'Football', 'Conference room', 'Salon', 'Barbecue', 'Restaurant', 'Sauna']","{'university of hyderabad': '2.4 km', 'lingampally railway station': '4.4 km', 'oaltree kidz international school': '5.4 km', 'le meridien hyderabad': '6.4 km', 'mumbai hwy': '6.5 km', 'engineers enclave': '6.8 km', 'miyapur central': '7 km', 'pranaam hospitals': '7.6 km', 'emaar mgf boulder hills': '9.2 km', 'miyapur metro station': '15.1 km', 'ocean park': '36.3 km', 'rajiv gandhi international airport': '4.9 km', 'pjr stadium': '8.7 km'}"
Anmol Aurum,https://www.99acres.com/anmol-aurum-kollur-hyderabad-npxid-r416494,₹ 1.71 - 2.52 Cr,"['3 BHK', 'Villa', 'Built-up Area', '3060 - 3750 sq.ft.', '(284.28 - 348.39 sq.m.)', ""₹ 1.71 - 2.1 Cr'}"", '']","{'floors': '2', 'units': '2', 'total project area': '0.0413223 acres (167.23k sq.m.)'}",Anmol Aurum ProjectsBuilder,"['Theater Home', 'Solar Lighting', 'Water Softener Plant', 'Vastu Compliant', 'CCTV Camera Security', 'Rain Water Harvesting', '24x7 Security', '24/7 Power Backup', 'Landscape Garden']","{'gaudium international school': '5 mins', 'care hospital': '30 mins', 'orr mumbai highway exit 3': '3 mins', 'orr kollur exit no 2': '5 mins', 'rajiv gandhi intl airport': '40 mins', 'google office': '30 mins', 'financial district': '30 mins', 'hitec city': '35 mins', 'amazon office': '30 mins'}"
Anmol Aurum,https://www.99acres.com/anmol-aurum-kollur-hyderabad-npxid-r416494,₹ 1.71 - 2.52 Cr,"['4 BHK', 'Villa', 'Built-up Area', '4500 sq.ft.', '(418.06 sq.m.)', ""₹ 2.52 Cr'}]""]","{'floors': '2', 'units': '2', 'total project area': '0.0413223 acres (167.23k sq.m.)'}",Anmol Aurum ProjectsBuilder,"['Theater Home', 'Solar Lighting', 'Water Softener Plant', 'Vastu Compliant', 'CCTV Camera Security', 'Rain Water Harvesting', '24x7 Security', '24/7 Power Backup', 'Landscape Garden']","{'gaudium international school': '5 mins', 'care hospital': '30 mins', 'orr mumbai highway exit 3': '3 mins', 'orr kollur exit no 2': '5 mins', 'rajiv gandhi intl airport': '40 mins', 'google office': '30 mins', 'financial district': '30 mins', 'hitec city': '35 mins', 'amazon office': '30 mins'}"
Manepally Lakeview Grandeur,https://www.99acres.com/manepally-lakeview-grandeur-turkayamjal-hyderabad-npxid-r384442,₹ 52.49 L - 1.22 Cr,"['2 BHK', 'Apartment', 'Super Built-up Area', '1050 - 1580 sq.ft.', '(97.55 - 146.79 sq.m.)', ""₹ 52.49 - 78.98 L'}"", '']","{'towers': '1', 'floors': '5', 'units': '420', 'total project area': '3.93 acres (15.9k sq.m.)'}",MANEPALLY REALTY & INFRA LLPBuilder,"['Sewage Treatment Plant', 'Rain Water Harvesting', '24/7 Power Backup', '24/7 Water Supply', 'Landscape Garden', 'Lift(s)', 'Car Parking']","{'apollo pharmacy': '1 km', 'jayasri hospital': '500m', 'shivaji statue': '600m', 'huppuguda railway station': '13.2km', 'rajiv gandhi international airport': '16.8km', 'hotel tulip grand': '1.6 km', 'medplus pharmacy': '1 km', 'sloka school': '1.8 km', 'tcs adibatla': '6.5 km'}"
Manepally Lakeview Grandeur,https://www.99acres.com/manepally-lakeview-grandeur-turkayamjal-hyderabad-npxid-r384442,₹ 52.49 L - 1.22 Cr,"['3 BHK', 'Apartment', 'Super Built-up Area', '1400 - 2440 sq.ft.', '(130.06 - 226.68 sq.m.)', ""₹ 69.99 L - 1.22 Cr'}]""]","{'towers': '1', 'floors': '5', 'units': '420', 'total project area': '3.93 acres (15.9k sq.m.)'}",MANEPALLY REALTY & INFRA LLPBuilder,"['Sewage Treatment Plant', 'Rain Water Harvesting', '24/7 Power Backup', '24/7 Water Supply', 'Landscape Garden', 'Lift(s)', 'Car Parking']","{'apollo pharmacy': '1 km', 'jayasri hospital': '500m', 'shivaji statue': '600m', 'huppuguda railway station': '13.2km', 'rajiv gandhi international airport': '16.8km', 'hotel tulip grand': '1.6 km', 'medplus pharmacy': '1 km', 'sloka school': '1.8 km', 'tcs adibatla': '6.5 km'}"
Makuta My Space 2,https://www.99acres.com/makuta-my-space-2-bachupally-hyderabad-npxid-r398209,₹ 69.55 L - 1.62 Cr,"['2 BHK', 'Apartment', 'Super Built-up Area', '1070 - 1625 sq.ft.', '(99.41 - 150.97 sq.m.)', ""₹ 69.55 L - 1.06 Cr'}"", '']","{'towers': '6', 'floors': '18', 'units': '804', 'total project area': '5.9 acres (23.88k sq.m.)'}",Makuta DevelopersBuilder,"['Swimming Pool', 'Volley Ball Court', 'Solar Lighting', 'High Speed Elevators', 'Skating Rink', 'Shopping Centre', 'Cricket Pitch', 'Amphitheatre', 'Party Lawn']","{'kl university bowrampet': '2.4 km', 'oakridge international school': '3.7 km', 'mumbai highway (nh 65)': '6.3 km', 'my health hospitals': '8.4 km', 'miyapur metro station': '8.4 km', 'hi-tech city railway station': '10.9 km', 'novotel hyderabad convention centre': '11.8 km', 'rajiv gandhi international airport': '41.3 km'}"
Makuta My Space 2,https://www.99acres.com/makuta-my-space-2-bachupally-hyderabad-npxid-r398209,₹ 69.55 L - 1.62 Cr,"['3 BHK', 'Apartment', 'Super Built-up Area', '1425 - 2485 sq.ft.', '(132.39 - 230.86 sq.m.)', ""₹ 92.63 L - 1.62 Cr'}]""]","{'towers': '6', 'floors': '18', 'units': '804', 'total project area': '5.9 acres (23.88k sq.m.)'}",Makuta DevelopersBuilder,"['Swimming Pool', 'Volley Ball Court', 'Solar Lighting', 'High Speed Elevators', 'Skating Rink', 'Shopping Centre', 'Cricket Pitch', 'Amphitheatre', 'Party Lawn']","{'kl university bowrampet': '2.4 km', 'oakridge international school': '3.7 km', 'mumbai highway (nh 65)': '6.3 km', 'my health hospitals': '8.4 km', 'miyapur metro station': '8.4 km', 'hi-tech city railway station': '10.9 km', 'novotel hyderabad convention centre': '11.8 km', 'rajiv gandhi international airport': '41.3 km'}"
Samshraya Homes,https://www.99acres.com/samshraya-homes-kukatpally-hyderabad-npxid-r371834,₹ 78.2 - 96.83 L,"['2 BHK', 'Apartment', 'Super Built-up Area', '1150 - 1423.85 sq.ft.', '(106.84 - 132.28 sq.m.)', ""₹ 78.2 - 96.83 L'}"", '']","{'towers': '1', 'floors': '8', 'units': '144', 'total project area': '1.460380449 acres (5.91k sq.m.)'}",H&M Avenue Projects Pvt LtdBuilder,"['Swimming Pool', 'Changing Area', 'Cricket Pitch', 'Community Hall', 'Badminton Court', 'Indoor Games', 'Sewage Treatment Plant', 'CCTV Camera Security', 'Jogging Track']","{'balanagar': 'nearby', 'radcliffe school': '2 km away', 'vasundhara hospital': '2.5 km away', 'd-mart': '1 km away', 'moosapet': 'close proximity', 'bbr super speciality': '3.5 km away', 'pinnacle institute': '2.5 km away', 'ramdev rao hospital': '4 km away', 'ashoka mall': '1.5 km away', 'the creek planet school': '3 km away', 'sandhya hospital': '5 km away', 'metro cash carry': '2 km away', 'wisdom high school': '5.5 km away', 'amor hospita': '500 mtrs away', 'manjeera mall': '6 km away'}"
Samshraya Homes,https://www.99acres.com/samshraya-homes-kukatpally-hyderabad-npxid-r371834,₹ 78.2 - 96.83 L,"['3 BHK', 'Apartment', 'Super Built-up Area', '1423.1 - 1424 sq.ft.', '(132.21 - 132.29 sq.m.)', ""₹ 96.76 - 96.83 L'}]""]","{'towers': '1', 'floors': '8', 'units': '144', 'total project area': '1.460380449 acres (5.91k sq.m.)'}",H&M Avenue Projects Pvt LtdBuilder,"['Swimming Pool', 'Changing Area', 'Cricket Pitch', 'Community Hall', 'Badminton Court', 'Indoor Games', 'Sewage Treatment Plant', 'CCTV Camera Security', 'Jogging Track']","{'balanagar': 'nearby', 'radcliffe school': '2 km away', 'vasundhara hospital': '2.5 km away', 'd-mart': '1 km away', 'moosapet': 'close proximity', 'bbr super speciality': '3.5 km away', 'pinnacle institute': '2.5 km away', 'ramdev rao hospital': '4 km away', 'ashoka mall': '1.5 km away', 'the creek planet school': '3 km away', 'sandhya hospital': '5 km away', 'metro cash carry': '2 km away', 'wisdom high school': '5.5 km away', 'amor hospita': '500 mtrs away', 'manjeera mall': '6 km away'}"
AR Homes Rise,https://www.99acres.com/ar-homes-rise-kollur-hyderabad-npxid-r415905,₹ 64.99 L - 1.8 Cr,"['2 BHK', 'Apartment', 'Super Built-up Area', '1300 sq.ft.', '(120.77 sq.m.)', ""₹ 64.99 L'}"", '']","{'towers': '5', 'floors': '15', 'units': '750', 'total project area': '6.7 acres (27.11k sq.m.)', 'open area': '65 %'}",AR HOMESBuilder,"['Pergola', 'Cricket Pitch', 'Jogging Track', '24x7 Security', 'Gated Community', 'Landscape Garden', '""Children\'s Play Area""', 'Car Parking', 'Chess']",{}
AR Homes Rise,https://www.99acres.com/ar-homes-rise-kollur-hyderabad-npxid-r415905,₹ 64.99 L - 1.8 Cr,"['3 BHK', 'Apartment', 'Super Built-up Area', '1385 - 2165 sq.ft.', '(128.67 - 201.14 sq.m.)', ""₹ 69.24 L - 1.08 Cr'}"", '']","{'towers': '5', 'floors': '15', 'units': '750', 'total project area': '6.7 acres (27.11k sq.m.)', 'open area': '65 %'}",AR HOMESBuilder,"['Pergola', 'Cricket Pitch', 'Jogging Track', '24x7 Security', 'Gated Community', 'Landscape Garden', '""Children\'s Play Area""', 'Car Parking', 'Chess']",{}
AR Homes Rise,https://www.99acres.com/ar-homes-rise-kollur-hyderabad-npxid-r415905,₹ 64.99 L - 1.8 Cr,"['4 BHK', 'Apartment', 'Super Built-up Area', '2645 - 3605 sq.ft.', '(245.73 - 334.92 sq.m.)', ""₹ 1.32 - 1.8 Cr'}]""]","{'towers': '5', 'floors': '15', 'units': '750', 'total project area': '6.7 acres (27.11k sq.m.)', 'open area': '65 %'}",AR HOMESBuilder,"['Pergola', 'Cricket Pitch', 'Jogging Track', '24x7 Security', 'Gated Community', 'Landscape Garden', '""Children\'s Play Area""', 'Car Parking', 'Chess']",{}
GNRs Vasavi Nirvana,https://www.99acres.com/gnrs-vasavi-nirvana-attapur-hyderabad-npxid-r383626,₹ 1.02 - 2.07 Cr,"['3 BHK', 'Apartment', 'Super Built-up Area', '1395 - 2840 sq.ft.', '(129.6 - 263.84 sq.m.)', ""₹ 1.02 - 2.07 Cr'}]""]","{'towers': '2', 'floors': '10', 'units': '180', 'total project area': '1.8 acres (7.28k sq.m.)', 'open area': '57 %'}",SHREE VASAVI DEVELOPERSBuilder,"['Swimming Pool', 'Lounge', 'Business Lounge', 'Barbecue', 'Visitors Parking', 'Terrace Garden', 'Waiting Lounge', 'Piped Gas', 'Spa']","{'satyam hospital': '350 meter', 'mantra mall': '2.2 km', 'pv narasimha rao expy': '2.4 km', 'solitaire global schools': '3.2 km', 'hyderabad golf club': '6 km', 'quli qutub shah stadium': '6.6 km', 'jawaharlal nehru architecture university': '6.9 km', 'gandhi bhavan metro station': '9 km', 'dabirpura railway station': '9.1 km', 'taj falaknuma palace': '9.2 km', 'international tech park': '13.1 km', 'ocean park': '14.6 km', 'rajiv gandhi international airport': '23 km'}"
Hallmark Sunnyside,https://www.99acres.com/hallmark-sunnyside-narsingi-hyderabad-npxid-r367139,₹ 89.3 L - 1.74 Cr,"['2 BHK', 'Apartment', 'Super Built-up Area', '1145 - 1290 sq.ft.', '(106.37 - 119.84 sq.m.)', ""₹ 89.3 L - 1.01 Cr'}"", '']","{'towers': '5', 'floors': '9', 'units': '499', 'total project area': '5.7 acres (23.07k sq.m.)', 'open area': '80 %'}",Hallmark BuildersBuilder,"['Swimming Pool', 'Volley Ball Court', 'Piped Gas', 'Cricket Pitch', 'Sun Deck', 'Video Door Security', 'Badminton Court', 'CCTV Camera Security', '24x7 Security']","{'nehru outer ring road': '3.6 km', 'rockwell international school': '4.1 km', 'ocean park': '5.6 km', 'hyatt hyderabad gachibowli': '7.4 km', 'infosyeit park': '7.8 km', 'pinegrove junior college': '10.2 km', 'hyderabad golf club': '10.2 km', 'raidurg metro station': '11.1 km', 'gachibowli stadium': '11.2 km', 'kims hospitals gachibowli': '11.7 km', 'nagalapalli railway station': '18.8 km', 'begumpet airport': '22.4 km'}"
Hallmark Sunnyside,https://www.99acres.com/hallmark-sunnyside-narsingi-hyderabad-npxid-r367139,₹ 89.3 L - 1.74 Cr,"['3 BHK', 'Apartment', 'Super Built-up Area', '1528 - 2228 sq.ft.', '(141.96 - 206.99 sq.m.)', ""₹ 1.19 - 1.74 Cr'}]""]","{'towers': '5', 'floors': '9', 'units': '499', 'total project area': '5.7 acres (23.07k sq.m.)', 'open area': '80 %'}",Hallmark BuildersBuilder,"['Swimming Pool', 'Volley Ball Court', 'Piped Gas', 'Cricket Pitch', 'Sun Deck', 'Video Door Security', 'Badminton Court', 'CCTV Camera Security', '24x7 Security']","{'nehru outer ring road': '3.6 km', 'rockwell international school': '4.1 km', 'ocean park': '5.6 km', 'hyatt hyderabad gachibowli': '7.4 km', 'infosyeit park': '7.8 km', 'pinegrove junior college': '10.2 km', 'hyderabad golf club': '10.2 km', 'raidurg metro station': '11.1 km', 'gachibowli stadium': '11.2 km', 'kims hospitals gachibowli': '11.7 km', 'nagalapalli railway station': '18.8 km', 'begumpet airport': '22.4 km'}"
Bhashyam Rainbow County,https://www.99acres.com/bhashyam-rainbow-county-shad-nagar-hyderabad-npxid-r419662,₹ 33.29 - 73.98 L,"['Land', '', 'Plot Area', '1620 - 3600 sq.ft.', '(150.5 - 334.45 sq.m.)', ""₹ 33.29 - 73.98 L'}]""]","{'units': '380', 'total project area': '25 acres (101.17k sq.m.)', 'open area': '50 %'}",Bhashyam DevelopersBuilder,"['Swimming Pool', 'Vastu Compliant', 'Club House', 'Gated Community', '""Children\'s Play Area""', 'Internal Street Lights']",{}
The Pearl By Auro Realty,https://www.99acres.com/the-pearl-by-auro-realty-hi-tech-city-hyderabad-npxid-r398301,₹ 6.62 - 6.75 Cr,"['4 BHK', 'Apartment', 'Super Built-up Area', '5300 - 5400 sq.ft.', '(492.39 - 501.68 sq.m.)', ""₹ 6.62 - 6.75 Cr'}]""]","{'towers': '7', 'floors': '33', 'units': '414', 'total project area': '8.54 acres (34.56k sq.m.)'}",AURO REALTY PRIVATE LIMITEDBuilder,"['Bowling Alley', 'Infinity Pool', 'Swimming Pool', 'Aerobics Centre', 'Billiards', 'Basketball Court', 'Yoga/Meditation Area', 'Indoor Games', 'Jogging Track']","{'hitex exhibition center': '1.3 km', 'forum sujana mall': '3.4 km', 'inorbit mall': '4.9 km', 'cyber tower metro station': '2.4 km', 'rajiv gandhi int. airport': '33.7 km', 'botanical garden': '3.6 km', 'chirec int. school': '5.1 km', 'oakridge int. school': '8.5 km', 'delhi public school': '9.1 km', 'meridian school': '2.2 km', 'gaudium school': '9 km', 'trident hotel': '2.9 km', 'novotel hotel': '1.3 km', 'yashoda hospital': '500 m', 'image hospital': '4.2 km'}"
Madhu Park Ville,https://www.99acres.com/madhu-park-ville-tellapur-hyderabad-npxid-r69896,₹ 95.07 L - 1.38 Cr,"['2 BHK', 'Apartment', 'Super Built-up Area', '1509 sq.ft.', '(140.19 sq.m.)', ""₹ 95.07 L'}"", '']","{'towers': '2', 'floors': '15', 'units': '350', 'total project area': '3.1 acres (12.55k sq.m.)'}",Madhu Infrastructure Private LimitedBuilder,"['Swimming Pool', 'Property Staff', 'Video Door Security', 'Vastu Compliant', 'Multipurpose Hall', 'Indoor Games', 'Sewage Treatment Plant', 'CCTV Camera Security', 'Rain Water Harvesting']",{}
Madhu Park Ville,https://www.99acres.com/madhu-park-ville-tellapur-hyderabad-npxid-r69896,₹ 95.07 L - 1.38 Cr,"['3 BHK', 'Apartment', 'Super Built-up Area', '1962 - 2189 sq.ft.', '(182.28 - 203.36 sq.m.)', ""₹ 1.24 - 1.38 Cr'}]""]","{'towers': '2', 'floors': '15', 'units': '350', 'total project area': '3.1 acres (12.55k sq.m.)'}",Madhu Infrastructure Private LimitedBuilder,"['Swimming Pool', 'Property Staff', 'Video Door Security', 'Vastu Compliant', 'Multipurpose Hall', 'Indoor Games', 'Sewage Treatment Plant', 'CCTV Camera Security', 'Rain Water Harvesting']",{}
Lumbini Elysee,https://www.99acres.com/lumbini-elysee-financial-district-hyderabad-npxid-r406584,₹ 2.09 - 4.19 Cr,"['3 BHK', 'Apartment', 'Super Built-up Area', '2101 - 3128 sq.ft.', '(195.19 - 290.6 sq.m.)', ""₹ 2.09 - 3.11 Cr'}"", '']","{'towers': '10', 'floors': '15', 'units': '156', 'total project area': '2.27 acres (9.19k sq.m.)'}",LUMBINI CONSTRUCTIONS PRIVATE LIMITEDBuilder,"['Infinity Pool', 'Aerobics Centre', 'Piped Gas', 'Skating Rink', 'Cricket Pitch', 'Multipurpose Court', 'Basketball Court', 'Badminton Court', 'Multipurpose Hall']","{'hyatt hyderabad gachibowli': '1.2 km', 'keystone international school': '1.6 km', 'nehru outer ring road': '3 km', 'himagiri hospitals': '5.5 km', 'gachibowli stadium': '6 km', 'raidurg metro station': '7.4 km', 'ocean park': '7.7 km', 'maulana azad national urdu university': '7.9 km', 'raheja mindspace it park': '8.3 km', 'inorbit mall cyberabad': '8.5 km', 'hyderabad golf club': '11.2 km', 'hi-tech city railway station': '14.4 km', 'begumpet airport': '18.6 km'}"
Lumbini Elysee,https://www.99acres.com/lumbini-elysee-financial-district-hyderabad-npxid-r406584,₹ 2.09 - 4.19 Cr,"['4 BHK', 'Apartment', 'Super Built-up Area', '4143 - 4214 sq.ft.', '(384.9 - 391.49 sq.m.)', ""₹ 4.12 - 4.19 Cr'}]""]","{'towers': '10', 'floors': '15', 'units': '156', 'total project area': '2.27 acres (9.19k sq.m.)'}",LUMBINI CONSTRUCTIONS PRIVATE LIMITEDBuilder,"['Infinity Pool', 'Aerobics Centre', 'Piped Gas', 'Skating Rink', 'Cricket Pitch', 'Multipurpose Court', 'Basketball Court', 'Badminton Court', 'Multipurpose Hall']","{'hyatt hyderabad gachibowli': '1.2 km', 'keystone international school': '1.6 km', 'nehru outer ring road': '3 km', 'himagiri hospitals': '5.5 km', 'gachibowli stadium': '6 km', 'raidurg metro station': '7.4 km', 'ocean park': '7.7 km', 'maulana azad national urdu university': '7.9 km', 'raheja mindspace it park': '8.3 km', 'inorbit mall cyberabad': '8.5 km', 'hyderabad golf club': '11.2 km', 'hi-tech city railway station': '14.4 km', 'begumpet airport': '18.6 km'}"
Svadha Mackennas,https://www.99acres.com/svadha-mackennas-kollur-hyderabad-npxid-r401534,₹ 72.95 L - 1.44 Cr,"['2 BHK', 'Apartment', 'Super Built-up Area', '1350 - 1625 sq.ft.', '(125.42 - 150.97 sq.m.)', ""₹ 76.94 - 92.61 L'}"", '']","{'towers': '3', 'floors': '14', 'units': '492', 'total project area': '3.85 acres (15.58k sq.m.)'}",Svadha ProjectsBuilder,"['Foosball', 'Swimming Pool', 'Lounge', 'Conference room', 'Salon', 'ATM', 'Pergola', 'Piped Gas', 'Spa']","{'nehru outer ring road': '2.6 km', 'birla open minds international school': '3.3 km', 'nagalapalli railway station': '4.9 km', 'ibs college': '8.5 km', 'aksha hospitals': '9.2 km', 'lemon tree hotel': '12.8 km', 'gachibowli': '13 km', 'ocean park': '13.1 km', 'pjr stadium': '13.6 km', 'vamsiram jyothi tech park': '21 km', 'silver oak kala jyothi golf course': '33.3 km'}"
